project	commit_id	refactoring_type	name_before	name_after	location_before	location_after	description
Chart.js	7205ff5e2aa4515bae0c62bb9d8355745837270e	RENAME_FUNCTION	onEvent	afterEvent	src/core/core.legend.js:14903-15031|(529,2)-(534,3)	src/core/core.legend.js:14903-15034|(529,2)-(534,3)	Rename Method 1.1.onEvent(chartInstance ,e) renamed to 1.1.afterEvent(chartInstance ,e) at src/core/core.legend.js|1.1.onEvent
Chart.js	7756bedec6937eb7a65b7bc530dd2010d0901efe	EXTRACT_FUNCTION	getBasePixel	getBaseValue	src/core/core.scale.js:13272-13485|(456,2)-(466,3)	src/core/core.scale.js:13361-13549|(460,2)-(469,3)	Extract Method 1.1.getBaseValue() extracted from 1.1.getBasePixel() in  1.1 in file src/core/core.scale.js
Chart.js	979341ecb094d9c6a95de8a47e7836f01587e7d2	EXTRACT_FUNCTION	draw	drawDatasets	src/core/core.controller.js:12133-13011|(426,2)-(456,3)	src/core/core.controller.js:12535-13049|(465,2)-(480,3)	Extract Method 1.2.drawDatasets(easingValue) extracted from 1.2.draw(ease) in  1.2 in file src/core/core.controller.js
Chart.js	979341ecb094d9c6a95de8a47e7836f01587e7d2	RENAME_PARAMETER	ease	easingValue	src/core/core.controller.js:12148-12152|(426,17)-(426,21)	src/core/core.controller.js:12558-12569|(465,25)-(465,36)	Rename Parameter ease to easingValue in 1.2.drawDatasets(easingValue) at src/core/core.controller.js|1.2.drawDatasets
Chart.js	979341ecb094d9c6a95de8a47e7836f01587e7d2	RENAME_PARAMETER	extension	hook	src/core/core.plugin.js:2412-2421|(97,26)-(97,35)	src/core/core.plugin.js:2382-2386|(96,26)-(96,30)	Rename Parameter extension to hook in 1.1.notify(chart ,hook ,args) at src/core/core.plugin.js|1.1.notify
Chart.js	a0a195f353467a71cbf73aef086249902c53c5a4	EXTRACT_FUNCTION	update	_updateRadius	src/controllers/controller.polarArea.js:2868-3730|(119,2)-(139,3)	src/controllers/controller.polarArea.js:3478-4172|(147,2)-(161,3)	Extract Method 1.1._updateRadius() extracted from 1.1.update(reset) in  1.1 in file src/controllers/controller.polarArea.js
Chart.js	a86c47cf480e8d86ea03a121e9b6552a17aae41d	EXTRACT_FUNCTION	eventHandler	handleEvent	src/core/core.controller.js:19397-21506|(669,2)-(741,3)	src/core/core.controller.js:20075-21160|(688,2)-(730,3)	Extract Method 1.2.handleEvent(e) extracted from 1.2.eventHandler(e) in  1.2 in file src/core/core.controller.js
Chart.js	b39c0e1f93518f2dcb1d1cc49ff04cff36d34a46	EXTRACT_FUNCTION	fit	handleMargins	src/core/core.scale.js:7342-11506|(276,2)-(382,3)	src/core/core.scale.js:10196-10549|(368,2)-(376,3)	Extract Method 1.1.handleMargins() extracted from 1.1.fit() in  1.1 in file src/core/core.scale.js
Chart.js	b64cab004669a010025e4641eb7f359c4035f6b9	EXTRACT_FUNCTION	draw	drawBackground	src/core/core.tooltip.js:19539-20513|(673,2)-(713,3)	src/core/core.tooltip.js:19539-19850|(673,2)-(678,3)	Extract Method 1.1.drawBackground(pt ,vm ,ctx ,tooltipSize ,opacity) extracted from 1.1.draw() in  1.1 in file src/core/core.tooltip.js
Chart.js	b92b256872e9d01ef56c9b8d4440cda784662fe0	EXTRACT_FUNCTION	startDigest	advance	src/core/core.animation.js:2624-4392|(87,2)-(138,3)	src/core/core.animation.js:2922-3637|(115,2)-(138,3)	Extract Method 1.1.advance(count) extracted from 1.1.startDigest() in  1.1 in file src/core/core.animation.js
