project	commit_id	refactoring_type	name_before	name_after	location_before	location_after	description
react	8b83ea02f5abc7bf526b7e104a2cb73b034df5c2	RENAME_FUNCTION	nodeAndSiblingsTrees	nodeAndSiblingsArray	packages/react-test-renderer/src/ReactTestRenderer.js:6709-6966|(289,0)-(298,1)	packages/react-test-renderer/src/ReactTestRenderer.js:7003-7195|(303,0)-(311,1)	Rename Method nodeAndSiblingsTrees(nodeWithSibling) renamed to nodeAndSiblingsArray(nodeWithSibling) at packages/react-test-renderer/src/ReactTestRenderer.js|nodeAndSiblingsTrees
react	8fbcd499bd07c8a8206f23fe0b2a1cbbc1ffaf0a	RENAME_VARIABLE	invariant	validateCallback	src/renderers/shared/stack/reconciler/ReactUpdateQueue.js:575-607|(19,4)-(19,36)	src/renderers/shared/stack/reconciler/ReactUpdateQueue.js:609-655|(20,4)-(20,50)	Rename Variable invariant to validateCallback in ReactUpdateQueue.js() at null
react	8fbcd499bd07c8a8206f23fe0b2a1cbbc1ffaf0a	MOVE_FUNCTION	formatUnexpectedArgument	formatUnexpectedArgument	src/renderers/shared/fiber/ReactFiberClassComponent.js:985-1327|(36,0)-(47,1)	src/renderers/shared/utils/validateCallback.js:410-757|(17,0)-(28,1)	Move Method    formatUnexpectedArgument(arg) from ReactFiberClassComponent.js to formatUnexpectedArgument(arg) at validateCallback.js
react	8fbcd499bd07c8a8206f23fe0b2a1cbbc1ffaf0a	MOVE_FUNCTION	formatUnexpectedArgument	formatUnexpectedArgument	src/renderers/shared/stack/reconciler/ReactUpdateQueue.js:738-1080|(26,0)-(37,1)	src/renderers/shared/utils/validateCallback.js:410-757|(17,0)-(28,1)	Move Method    formatUnexpectedArgument(arg) from ReactUpdateQueue.js to formatUnexpectedArgument(arg) at validateCallback.js
react	8fbcd499bd07c8a8206f23fe0b2a1cbbc1ffaf0a	MOVE_FUNCTION	validateCallback	validateCallback	src/renderers/shared/fiber/ReactFiberClassComponent.js:1329-1634|(49,0)-(59,1)	src/renderers/shared/utils/validateCallback.js:759-1063|(30,0)-(38,1)	Move Method    validateCallback(callback ,callerName) from ReactFiberClassComponent.js to validateCallback(callback ,callerName) at validateCallback.js
react	999b656ed1c94b00fcfd043f54e18ade7553dee0	MOVE_RENAME_FILE	ReactDOMFrameScheduling.js	ReactScheduler.js	packages/shared/ReactDOMFrameScheduling.js:0-7121|(1,0)-(225,0)	packages/react-scheduler/src/ReactScheduler.js:0-7555|(1,0)-(240,0)	Move And Rename File packages/shared/ReactDOMFrameScheduling.js moved and renamed to packages/react-scheduler/src/ReactScheduler.js
react	9bd4d1fae21a6521c185cb114a15ca5dc74d6d9b	ADD_PARAMETER		didError		packages/react-reconciler/src/ReactFiberPendingPriority.js:4444-4461|(134,2)-(134,19)	Add Parameter didError in method markSuspendedPriorityLevel(root ,suspendedTime ,didError) atpackages/react-reconciler/src/ReactFiberPendingPriority.js|markSuspendedPriorityLevel
react	9bda7b28f3b149c8f8ca826f0c395a81ed2d3bec	RENAME_PARAMETER	isAsync	isYieldy	packages/react-reconciler/src/ReactFiberScheduler.js:7758-7774|(257,4)-(257,20)	packages/react-reconciler/src/ReactFiberScheduler.js:7684-7701|(255,4)-(255,21)	Rename Parameter isAsync to isYieldy in 3(failedUnitOfWork ,thrownValue ,isYieldy) at packages/react-reconciler/src/ReactFiberScheduler.js|3
react	9bda7b28f3b149c8f8ca826f0c395a81ed2d3bec	ADD_PARAMETER		root		packages/react-reconciler/src/ReactFiberScheduler.js:14654-14669|(494,20)-(494,35)	Add Parameter root in method commitRoot(root ,finishedWork) atpackages/react-reconciler/src/ReactFiberScheduler.js|commitRoot
react	9bda7b28f3b149c8f8ca826f0c395a81ed2d3bec	RENAME_FUNCTION	scheduleCallbackWithExpiration	scheduleCallbackWithExpirationTime	packages/react-reconciler/src/ReactFiberScheduler.js:46059-47007|(1457,0)-(1482,1)	packages/react-reconciler/src/ReactFiberScheduler.js:45379-46284|(1438,0)-(1461,1)	Rename Method scheduleCallbackWithExpiration(expirationTime) renamed to scheduleCallbackWithExpirationTime(expirationTime) at packages/react-reconciler/src/ReactFiberScheduler.js|scheduleCallbackWithExpiration
